id,values,kuantil,tahun,data_title
7200301080,66.1,,2008,Angka Harapan Hidup
7200301090,66.35,,2009,Angka Harapan Hidup
7200301100,66.6,,2010,Angka Harapan Hidup
7200301110,66.86,,2011,Angka Harapan Hidup
7200301120,67.11,,2012,Angka Harapan Hidup
7200301130,67.21,,2013,Angka Harapan Hidup
730030960,65.0,,1996,Angka Harapan Hidup
730030990,66.3,,1999,Angka Harapan Hidup
7300301020,68.6,,2002,Angka Harapan Hidup
7300301040,68.7,,2004,Angka Harapan Hidup
7300301050,68.73,,2005,Angka Harapan Hidup
7300301060,69.2,,2006,Angka Harapan Hidup
7300301070,69.4,,2007,Angka Harapan Hidup
7300301080,69.6,,2008,Angka Harapan Hidup
7300301090,69.8,,2009,Angka Harapan Hidup
7300301100,70.0,,2010,Angka Harapan Hidup
7300301110,70.2,,2011,Angka Harapan Hidup
7300301120,70.45,,2012,Angka Harapan Hidup
7300301130,70.6,,2013,Angka Harapan Hidup
740030960,63.6,,1996,Angka Harapan Hidup
740030990,65.0,,1999,Angka Harapan Hidup
7400301020,65.1,,2002,Angka Harapan Hidup
7400301040,66.0,,2004,Angka Harapan Hidup
7400301050,66.75,,2005,Angka Harapan Hidup
7400301060,67.0,,2006,Angka Harapan Hidup
7400301070,67.2,,2007,Angka Harapan Hidup
7400301080,67.4,,2008,Angka Harapan Hidup
7400301090,67.6,,2009,Angka Harapan Hidup
7400301100,67.8,,2010,Angka Harapan Hidup
7400301110,68.0,,2011,Angka Harapan Hidup
7400301120,68.21,,2012,Angka Harapan Hidup
7400301130,68.56,,2013,Angka Harapan Hidup
7500301020,64.2,,2002,Angka Harapan Hidup
7500301040,64.5,,2004,Angka Harapan Hidup
7500301050,65.0,,2005,Angka Harapan Hidup
7500301060,65.6,,2006,Angka Harapan Hidup
7500301070,65.9,,2007,Angka Harapan Hidup
7500301080,66.2,,2008,Angka Harapan Hidup
7500301090,66.5,,2009,Angka Harapan Hidup
7500301100,66.81,,2010,Angka Harapan Hidup
7500301110,67.11,,2011,Angka Harapan Hidup
7500301120,67.47,,2012,Angka Harapan Hidup
7500301130,67.54,,2013,Angka Harapan Hidup
7600301040,66.28,,2004,Angka Harapan Hidup
7600301050,66.4,,2005,Angka Harapan Hidup
7600301060,67.0,,2006,Angka Harapan Hidup
7600301070,67.2,,2007,Angka Harapan Hidup
7600301080,67.4,,2008,Angka Harapan Hidup
7600301090,67.6,,2009,Angka Harapan Hidup
7600301100,67.8,,2010,Angka Harapan Hidup
7600301110,68.0,,2011,Angka Harapan Hidup
7600301120,68.27,,2012,Angka Harapan Hidup
7600301130,68.34,,2013,Angka Harapan Hidup
810030960,63.1,,1996,Angka Harapan Hidup
810030990,67.4,,1999,Angka Harapan Hidup
8100301020,65.5,,2002,Angka Harapan Hidup
8100301040,66.2,,2004,Angka Harapan Hidup
8100301050,66.2,,2005,Angka Harapan Hidup
8100301060,66.6,,2006,Angka Harapan Hidup
8100301070,66.8,,2007,Angka Harapan Hidup
8100301080,67.0,,2008,Angka Harapan Hidup
8100301090,67.2,,2009,Angka Harapan Hidup
8100301100,67.4,,2010,Angka Harapan Hidup
8100301110,67.6,,2011,Angka Harapan Hidup
8100301120,67.84,,2012,Angka Harapan Hidup
8100301130,67.88,,2013,Angka Harapan Hidup
820030960,62.7,,1996,Angka Harapan Hidup
8200301020,63.0,,2002,Angka Harapan Hidup
8200301040,63.3,,2004,Angka Harapan Hidup
8200301050,64.17,,2005,Angka Harapan Hidup
8200301060,64.8,,2006,Angka Harapan Hidup
8200301070,65.1,,2007,Angka Harapan Hidup
8200301080,65.4,,2008,Angka Harapan Hidup
8200301090,65.7,,2009,Angka Harapan Hidup
8200301100,66.01,,2010,Angka Harapan Hidup
8200301110,66.31,,2011,Angka Harapan Hidup
8200301120,66.65,,2012,Angka Harapan Hidup
8200301130,66.97,,2013,Angka Harapan Hidup
9100301040,66.78,,2004,Angka Harapan Hidup
9100301050,66.88,,2005,Angka Harapan Hidup
9100301060,67.3,,2006,Angka Harapan Hidup
9100301070,67.6,,2007,Angka Harapan Hidup
9100301080,67.9,,2008,Angka Harapan Hidup
9100301090,68.2,,2009,Angka Harapan Hidup
9100301100,68.51,,2010,Angka Harapan Hidup
9100301110,68.81,,2011,Angka Harapan Hidup
9100301120,69.14,,2012,Angka Harapan Hidup
9100301130,69.14,,2013,Angka Harapan Hidup
940030960,62.7,,1996,Angka Harapan Hidup
940030990,64.5,,1999,Angka Harapan Hidup
9400301020,65.2,,2002,Angka Harapan Hidup
9400301040,65.8,,2004,Angka Harapan Hidup
9400301050,67.27,,2005,Angka Harapan Hidup
9400301060,67.6,,2006,Angka Harapan Hidup
9400301070,67.9,,2007,Angka Harapan Hidup
9400301080,68.1,,2008,Angka Harapan Hidup
9400301090,68.35,,2009,Angka Harapan Hidup
9400301100,68.6,,2010,Angka Harapan Hidup
9400301110,68.85,,2011,Angka Harapan Hidup
9400301120,69.12,,2012,Angka Harapan Hidup
9400301130,69.13,,2013,Angka Harapan Hidup
1101301020,62.2,,2002,Angka Harapan Hidup
1101301040,62.4,,2004,Angka Harapan Hidup
1101301050,62.52,,2005,Angka Harapan Hidup
1101301060,62.7,,2006,Angka Harapan Hidup
1101301070,62.75,,2007,Angka Harapan Hidup
1101301080,62.84,,2008,Angka Harapan Hidup
1101301090,62.91,,2009,Angka Harapan Hidup
1101301100,62.98,,2010,Angka Harapan Hidup
1101301110,63.05,,2011,Angka Harapan Hidup
1101301120,63.12,,2012,Angka Harapan Hidup
1101301130,63.32,,2013,Angka Harapan Hidup
1102301020,62.7,,2002,Angka Harapan Hidup
1102301040,63.0,,2004,Angka Harapan Hidup
1102301050,63.16,,2005,Angka Harapan Hidup
1102301060,64.0,,2006,Angka Harapan Hidup
1102301070,64.27,,2007,Angka Harapan Hidup
1102301080,64.46,,2008,Angka Harapan Hidup
1102301090,64.69,,2009,Angka Harapan Hidup
1102301100,64.92,,2010,Angka Harapan Hidup
1102301110,65.1,,2011,Angka Harapan Hidup
1102301120,65.28,,2012,Angka Harapan Hidup
1102301130,65.58,,2013,Angka Harapan Hidup
110330960,62.8,,1996,Angka Harapan Hidup
110330990,64.0,,1999,Angka Harapan Hidup
1103301020,64.7,,2002,Angka Harapan Hidup
1103301040,65.5,,2004,Angka Harapan Hidup
1103301050,65.73,,2005,Angka Harapan Hidup
1103301060,66.5,,2006,Angka Harapan Hidup
1103301070,66.61,,2007,Angka Harapan Hidup
1103301080,66.71,,2008,Angka Harapan Hidup
1103301090,66.82,,2009,Angka Harapan Hidup
1103301100,66.93,,2010,Angka Harapan Hidup
1103301110,67.03,,2011,Angka Harapan Hidup
1103301120,67.14,,2012,Angka Harapan Hidup
1103301130,67.54,,2013,Angka Harapan Hidup
110430960,66.7,,1996,Angka Harapan Hidup
110430990,67.8,,1999,Angka Harapan Hidup
1104301020,68.3,,2002,Angka Harapan Hidup
1104301040,68.6,,2004,Angka Harapan Hidup
1104301050,68.91,,2005,Angka Harapan Hidup
1104301060,69.1,,2006,Angka Harapan Hidup
1104301070,69.11,,2007,Angka Harapan Hidup
1104301080,69.16,,2008,Angka Harapan Hidup
1104301090,69.19,,2009,Angka Harapan Hidup
1104301100,69.22,,2010,Angka Harapan Hidup
1104301110,69.26,,2011,Angka Harapan Hidup
1104301120,69.29,,2012,Angka Harapan Hidup
1104301130,69.69,,2013,Angka Harapan Hidup
110530960,66.1,,1996,Angka Harapan Hidup
110530990,67.3,,1999,Angka Harapan Hidup
1105301020,67.9,,2002,Angka Harapan Hidup
1105301040,68.5,,2004,Angka Harapan Hidup
1105301050,69.1,,2005,Angka Harapan Hidup
1105301060,69.3,,2006,Angka Harapan Hidup
1105301070,69.41,,2007,Angka Harapan Hidup
1105301080,69.52,,2008,Angka Harapan Hidup
1105301090,69.63,,2009,Angka Harapan Hidup
1105301100,69.74,,2010,Angka Harapan Hidup
1105301110,69.8,,2011,Angka Harapan Hidup
1105301120,69.86,,2012,Angka Harapan Hidup
1105301130,70.26,,2013,Angka Harapan Hidup
110630960,65.5,,1996,Angka Harapan Hidup
110630990,68.7,,1999,Angka Harapan Hidup
1106301020,67.1,,2002,Angka Harapan Hidup
1106301040,68.46,,2004,Angka Harapan Hidup
1106301050,69.07,,2005,Angka Harapan Hidup
1106301060,69.2,,2006,Angka Harapan Hidup
1106301070,69.31,,2007,Angka Harapan Hidup
1106301080,69.42,,2008,Angka Harapan Hidup
1106301090,69.53,,2009,Angka Harapan Hidup
1106301100,69.64,,2010,Angka Harapan Hidup
1106301110,69.7,,2011,Angka Harapan Hidup
1106301120,69.76,,2012,Angka Harapan Hidup
1106301130,70.26,,2013,Angka Harapan Hidup
110730960,66.9,,1996,Angka Harapan Hidup
110730990,68.1,,1999,Angka Harapan Hidup
1107301020,68.4,,2002,Angka Harapan Hidup
1107301040,68.7,,2004,Angka Harapan Hidup
1107301050,68.87,,2005,Angka Harapan Hidup
1107301060,69.6,,2006,Angka Harapan Hidup
1107301070,69.69,,2007,Angka Harapan Hidup
1107301080,69.78,,2008,Angka Harapan Hidup
1107301090,69.87,,2009,Angka Harapan Hidup
1107301100,69.97,,2010,Angka Harapan Hidup
1107301110,70.06,,2011,Angka Harapan Hidup
1107301120,70.15,,2012,Angka Harapan Hidup
1107301130,70.55,,2013,Angka Harapan Hidup
110830960,68.0,,1996,Angka Harapan Hidup
110830990,69.2,,1999,Angka Harapan Hidup
1108301020,69.5,,2002,Angka Harapan Hidup
1108301040,69.8,,2004,Angka Harapan Hidup
1108301050,69.97,,2005,Angka Harapan Hidup
1108301060,70.3,,2006,Angka Harapan Hidup
1108301070,70.42,,2007,Angka Harapan Hidup
1108301080,70.52,,2008,Angka Harapan Hidup
1108301090,70.64,,2009,Angka Harapan Hidup
1108301100,70.75,,2010,Angka Harapan Hidup
1108301110,70.81,,2011,Angka Harapan Hidup
1108301120,70.87,,2012,Angka Harapan Hidup
1108301130,71.17,,2013,Angka Harapan Hidup
110930960,66.4,,1996,Angka Harapan Hidup
110930990,67.6,,1999,Angka Harapan Hidup
1109301020,67.7,,2002,Angka Harapan Hidup
1109301040,68.2,,2004,Angka Harapan Hidup
1109301050,68.37,,2005,Angka Harapan Hidup
1109301060,68.7,,2006,Angka Harapan Hidup
1109301070,68.94,,2007,Angka Harapan Hidup
1109301080,69.11,,2008,Angka Harapan Hidup
1109301090,69.32,,2009,Angka Harapan Hidup
1109301100,69.53,,2010,Angka Harapan Hidup
1109301110,69.68,,2011,Angka Harapan Hidup
1109301120,69.84,,2012,Angka Harapan Hidup
1109301130,70.34,,2013,Angka Harapan Hidup
1110301020,72.7,,2002,Angka Harapan Hidup
1110301040,72.1,,2004,Angka Harapan Hidup
1110301050,72.15,,2005,Angka Harapan Hidup
1110301060,72.2,,2006,Angka Harapan Hidup
1110301070,72.22,,2007,Angka Harapan Hidup
