id,values,area,breakdown,year,data_title
52003045401190,83.92,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
52003045401200,84.98,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
52003045401210,85.28,NUSA TENGGARA BARAT,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
52003045411030,33.45,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
52003045411040,38.63,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
52003045411050,41.25,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
52003045411060,43.58,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
52003045411070,48.26,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
52003045411080,48.38,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
52003045411090,48.51,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
52003045411100,49.35,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
52003045411110,53.41,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
52003045411120,53.81,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
52003045411130,58.0,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
52003045411140,64.11,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
52003045411150,64.97,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
52003045411160,65.19,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
52003045411170,65.67,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
52003045411180,65.77,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
52003045411190,66.04,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
52003045411200,66.81,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
52003045411210,67.09,NUSA TENGGARA BARAT,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
53003045391030,88.27,NUSA TENGGARA TIMUR,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
53003045391040,90.79,NUSA TENGGARA TIMUR,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
53003045391050,92.0,NUSA TENGGARA TIMUR,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
53003045391060,91.58,NUSA TENGGARA TIMUR,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
53003045391070,91.61,NUSA TENGGARA TIMUR,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
53003045391080,91.72,NUSA TENGGARA TIMUR,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
53003045391090,92.46,NUSA TENGGARA TIMUR,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
53003045391100,93.03,NUSA TENGGARA TIMUR,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
53003045391110,91.97,NUSA TENGGARA TIMUR,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
53003045391120,92.16,NUSA TENGGARA TIMUR,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
53003045391130,93.53,NUSA TENGGARA TIMUR,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
53003045391140,94.56,NUSA TENGGARA TIMUR,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
53003045391150,94.95,NUSA TENGGARA TIMUR,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
53003045391160,95.24,NUSA TENGGARA TIMUR,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
53003045391170,95.4,NUSA TENGGARA TIMUR,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
53003045391180,96.12,NUSA TENGGARA TIMUR,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
53003045391190,96.16,NUSA TENGGARA TIMUR,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
53003045391200,96.09,NUSA TENGGARA TIMUR,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
53003045391210,96.04,NUSA TENGGARA TIMUR,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
53003045401030,39.1,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
53003045401040,43.26,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
53003045401050,43.0,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
53003045401060,47.23,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
53003045401070,49.75,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
53003045401080,49.87,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
53003045401090,50.21,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
53003045401100,51.03,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
53003045401110,56.51,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
53003045401120,55.83,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
53003045401130,59.32,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
53003045401140,65.86,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
53003045401150,66.32,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
53003045401160,66.56,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
53003045401170,67.16,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
53003045401180,68.14,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
53003045401190,69.19,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
53003045401200,69.82,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
53003045401210,69.99,NUSA TENGGARA TIMUR,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
53003045411030,23.57,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
53003045411040,28.27,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
53003045411050,27.77,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
53003045411060,30.97,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
53003045411070,33.75,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
53003045411080,34.67,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
53003045411090,34.15,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
53003045411100,34.93,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
53003045411110,40.33,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
53003045411120,38.19,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
53003045411130,47.3,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
53003045411140,52.15,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
53003045411150,52.51,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
53003045411160,52.87,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
53003045411170,53.32,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
53003045411180,53.67,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
53003045411190,53.68,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
53003045411200,54.09,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
53003045411210,54.29,NUSA TENGGARA TIMUR,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
61003045391030,88.89,KALIMANTAN BARAT,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
61003045391040,93.11,KALIMANTAN BARAT,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
61003045391050,92.49,KALIMANTAN BARAT,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
61003045391060,93.82,KALIMANTAN BARAT,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
61003045391070,93.48,KALIMANTAN BARAT,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
61003045391080,93.96,KALIMANTAN BARAT,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
61003045391090,93.96,KALIMANTAN BARAT,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
61003045391100,94.76,KALIMANTAN BARAT,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
61003045391110,92.3,KALIMANTAN BARAT,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
61003045391120,92.93,KALIMANTAN BARAT,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
61003045391130,94.39,KALIMANTAN BARAT,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
61003045391140,95.75,KALIMANTAN BARAT,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
61003045391150,96.09,KALIMANTAN BARAT,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
61003045391160,96.22,KALIMANTAN BARAT,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
61003045391170,96.59,KALIMANTAN BARAT,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
61003045391180,97.09,KALIMANTAN BARAT,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
61003045391190,97.09,KALIMANTAN BARAT,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
61003045391200,97.36,KALIMANTAN BARAT,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
61003045391210,97.42,KALIMANTAN BARAT,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
61003045401030,50.88,KALIMANTAN BARAT,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
61003045401040,53.28,KALIMANTAN BARAT,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
61003045401050,53.31,KALIMANTAN BARAT,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
61003045401060,60.92,KALIMANTAN BARAT,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
61003045401070,54.77,KALIMANTAN BARAT,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
61003045401080,55.55,KALIMANTAN BARAT,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
61003045401090,55.45,KALIMANTAN BARAT,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
61003045401100,56.06,KALIMANTAN BARAT,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
61003045401110,59.05,KALIMANTAN BARAT,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
61003045401120,59.72,KALIMANTAN BARAT,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
61003045401130,59.53,KALIMANTAN BARAT,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
61003045401140,64.23,KALIMANTAN BARAT,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
61003045401150,64.55,KALIMANTAN BARAT,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
61003045401160,64.69,KALIMANTAN BARAT,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
61003045401170,65.19,KALIMANTAN BARAT,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
61003045401180,65.91,KALIMANTAN BARAT,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
61003045401190,66.67,KALIMANTAN BARAT,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
61003045401200,67.42,KALIMANTAN BARAT,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
61003045401210,68.11,KALIMANTAN BARAT,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
61003045411030,29.11,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
61003045411040,31.51,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
61003045411050,32.25,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
61003045411060,34.77,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
61003045411070,36.16,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
61003045411080,36.65,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
61003045411090,36.4,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
61003045411100,36.83,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
61003045411110,36.86,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
61003045411120,37.44,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
61003045411130,44.79,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
61003045411140,50.06,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
61003045411150,50.32,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
61003045411160,50.43,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
61003045411170,50.96,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
61003045411180,51.16,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
61003045411190,51.21,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
61003045411200,51.7,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
61003045411210,51.77,KALIMANTAN BARAT,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
62003045391030,94.75,KALIMANTAN TENGAH,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
62003045391040,95.1,KALIMANTAN TENGAH,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
62003045391050,95.14,KALIMANTAN TENGAH,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
62003045391060,95.97,KALIMANTAN TENGAH,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
62003045391070,95.48,KALIMANTAN TENGAH,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
62003045391080,95.71,KALIMANTAN TENGAH,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
62003045391090,96.14,KALIMANTAN TENGAH,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
62003045391100,96.63,KALIMANTAN TENGAH,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
62003045391110,92.15,KALIMANTAN TENGAH,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
62003045391120,96.03,KALIMANTAN TENGAH,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
62003045391130,97.41,KALIMANTAN TENGAH,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
62003045391140,98.13,KALIMANTAN TENGAH,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
62003045391150,98.54,KALIMANTAN TENGAH,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
62003045391160,98.67,KALIMANTAN TENGAH,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
62003045391170,98.94,KALIMANTAN TENGAH,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
62003045391180,99.08,KALIMANTAN TENGAH,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
62003045391190,99.14,KALIMANTAN TENGAH,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
62003045391200,99.11,KALIMANTAN TENGAH,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
62003045391210,99.01,KALIMANTAN TENGAH,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
62003045401030,58.64,KALIMANTAN TENGAH,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
62003045401040,65.15,KALIMANTAN TENGAH,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
62003045401050,71.49,KALIMANTAN TENGAH,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
62003045401060,67.69,KALIMANTAN TENGAH,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
62003045401070,60.12,KALIMANTAN TENGAH,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
62003045401080,60.46,KALIMANTAN TENGAH,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
62003045401090,60.59,KALIMANTAN TENGAH,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
62003045401100,61.3,KALIMANTAN TENGAH,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
62003045401110,66.62,KALIMANTAN TENGAH,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
62003045401120,65.11,KALIMANTAN TENGAH,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
62003045401130,68.15,KALIMANTAN TENGAH,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
62003045401140,75.4,KALIMANTAN TENGAH,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
62003045401150,75.76,KALIMANTAN TENGAH,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
62003045401160,75.92,KALIMANTAN TENGAH,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
62003045401170,76.14,KALIMANTAN TENGAH,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
62003045401180,76.7,KALIMANTAN TENGAH,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
62003045401190,77.71,KALIMANTAN TENGAH,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
62003045401200,78.45,KALIMANTAN TENGAH,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
62003045401210,78.8,KALIMANTAN TENGAH,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
62003045411030,37.23,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
62003045411040,38.82,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
62003045411050,39.49,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
62003045411060,42.66,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
62003045411070,39.28,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
62003045411080,39.13,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
62003045411090,39.27,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
62003045411100,39.62,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
62003045411110,44.99,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
62003045411120,43.55,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
62003045411130,45.43,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
62003045411140,51.75,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
62003045411150,52.36,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
62003045411160,52.5,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
62003045411170,53.86,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
62003045411180,53.67,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
62003045411190,53.82,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
62003045411200,54.08,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
62003045411210,54.25,KALIMANTAN TENGAH,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
63003045391030,92.46,KALIMANTAN SELATAN,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
63003045391040,93.19,KALIMANTAN SELATAN,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
63003045391050,95.24,KALIMANTAN SELATAN,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
63003045391060,93.28,KALIMANTAN SELATAN,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
63003045391070,94.0,KALIMANTAN SELATAN,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
63003045391080,94.17,KALIMANTAN SELATAN,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
63003045391090,94.49,KALIMANTAN SELATAN,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
63003045391100,95.0,KALIMANTAN SELATAN,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
63003045391110,92.24,KALIMANTAN SELATAN,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
63003045391120,93.16,KALIMANTAN SELATAN,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
63003045391130,96.74,KALIMANTAN SELATAN,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
63003045391140,97.44,KALIMANTAN SELATAN,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
63003045391150,97.75,KALIMANTAN SELATAN,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
63003045391160,98.05,KALIMANTAN SELATAN,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
63003045391170,98.45,KALIMANTAN SELATAN,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
63003045391180,98.8,KALIMANTAN SELATAN,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
63003045391190,98.81,KALIMANTAN SELATAN,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
63003045391200,98.76,KALIMANTAN SELATAN,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
63003045391210,98.94,KALIMANTAN SELATAN,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
63003045401030,56.33,KALIMANTAN SELATAN,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
63003045401040,59.27,KALIMANTAN SELATAN,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
63003045401050,56.89,KALIMANTAN SELATAN,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
63003045401060,62.12,KALIMANTAN SELATAN,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
63003045401070,59.65,KALIMANTAN SELATAN,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
63003045401080,60.56,KALIMANTAN SELATAN,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
63003045401090,60.56,KALIMANTAN SELATAN,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
63003045401100,60.9,KALIMANTAN SELATAN,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
63003045401110,66.35,KALIMANTAN SELATAN,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
63003045401120,66.94,KALIMANTAN SELATAN,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
63003045401130,69.57,KALIMANTAN SELATAN,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
63003045401140,72.4,KALIMANTAN SELATAN,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
63003045401150,72.51,KALIMANTAN SELATAN,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
63003045401160,72.7,KALIMANTAN SELATAN,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
63003045401170,73.37,KALIMANTAN SELATAN,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
63003045401180,73.84,KALIMANTAN SELATAN,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
63003045401190,74.84,KALIMANTAN SELATAN,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
63003045401200,75.51,KALIMANTAN SELATAN,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
63003045401210,75.88,KALIMANTAN SELATAN,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
63003045411030,30.53,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
63003045411040,35.57,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
63003045411050,33.54,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
63003045411060,37.23,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
